Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Class
0.924405293,1.003010071,1.223192364,0.831188446,0.421645851,0.708013354,0.574575065,0.555063526,0.65922033,0.634160295,0.653724468,0.470240797,0.895760702,0.117707148,0.10062529,0.809102815,0.63296576,-0.354607914,-0.329910388,0.615902133,770.0,776.4468864,767.5824176,772.014652,919.0842491,0.117615,-0.020081,1.004822,5.33844,-3.58139,-2.370148,1.0,1.0,1.0,1.0,1.0,90.0,1
0.707508506,0.76169336,0.949318203,0.79378898,0.349478126,0.249227622,0.145510801,0.425642703,0.690295785,0.229339485,0.479140346,0.554985693,0.838611569,0.112482728,0.07902206,0.766762376,0.633093286,-0.333358681,-0.424365146,0.621473293,809.4871795,784.9084249,762.3443223,795.7875458,1282.930403,0.116455,-0.021179,1.003906,5.106659,-3.641205,-2.325287,1.0,1.0,1.0,1.0,1.0,90.0,1
0.046188567,0.460850112,0.531778017,0.740473833,0.168778451,0.051292715,-0.060249366,0.120325138,0.470316873,0.180854495,0.152582226,0.4794891,0.693190504,-0.0739313,-0.035124023,0.735279944,0.521499304,-0.39191395,-0.503393351,0.613906856,829.6336996,788.5347985,784.5054945,816.7399267,998.4615385,0.116455,-0.023743,1.005249,5.585175,-3.648682,-1.809387,1.0,1.0,1.0,1.0,1.0,90.0,1
-0.209697437,0.365128064,0.387490521,0.609485282,0.223921178,-0.142489193,0.485898555,0.118948421,0.549384017,0.124519186,0.981161016,0.488828487,0.564561784,-0.105983868,0.379602611,0.65015752,0.44560801,-0.386185558,-0.354100999,0.496067002,763.1501832,792.5641026,771.6117216,765.1648352,621.3186813,0.118469,-0.020447,0.998901,5.592651,-3.880463,-1.876678,1.0,1.0,1.0,1.0,1.0,90.0,1
-0.072557237,0.12565223,0.591564001,0.422275916,0.295779297,0.172756398,0.72207634,0.116193357,0.754891978,0.552900637,0.981161016,0.366613023,0.517271536,-0.078983451,0.429096176,0.679725635,0.331770991,-0.420069467,-0.27611168,0.405441223,818.7545788,788.1318681,773.2234432,820.7692308,1301.868132,0.128235,-0.019836,1.007019,5.704803,-4.9646,-2.280426,1.0,1.0,1.0,1.0,1.0,90.0,1
0.040861317,0.591633537,1.143217441,0.200707932,0.365092771,0.62436013,1.136798443,0.145275664,0.754669814,0.655607141,1.005136516,0.29230842,0.53059678,0.080211818,0.457917729,0.749975043,0.335292006,-0.287753861,-0.194219327,0.303601697,831.2454212,778.0586081,761.1355311,795.7875458,1157.619048,0.118835,-0.017761,1.008118,5.293579,-2.699127,-1.9664,1.0,1.0,1.0,1.0,1.0,90.0,1
0.457791496,0.631389577,1.144553025,0.378975103,0.333423635,0.620016537,1.060095902,0.381633007,0.793579674,0.652440237,0.834434316,0.214688168,0.673255734,0.106596386,0.169829306,0.734843974,0.514295258,-0.286527307,-0.36086124,0.460756628,769.1941392,773.2234432,757.1062271,784.5054945,602.7838828,0.121704,-0.019104,1.008972,6.116028,-4.269257,2.377625,1.0,1.0,1.0,1.0,1.0,90.0,1
0.824958342,0.867476131,1.095275387,0.527014046,0.70409539,0.676055219,0.985372163,0.661399779,1.021391682,0.783176804,0.840410473,1.056152156,0.821029457,0.096767278,0.209552138,0.77577947,0.563543723,-0.269126805,-0.32877654,0.414029896,786.5201465,781.6849817,768.7912088,789.3406593,957.3626374,0.118225,-0.022705,1.00354,5.981445,-3.962708,-0.672913,1.0,1.0,1.0,1.0,1.0,90.0,1
0.832287432,0.907977582,0.596719882,0.549728651,0.629394658,0.339944473,0.105490326,0.5765005,1.021391682,0.639111765,0.418300456,1.087799023,0.7934876,0.058384225,0.227306135,0.777455445,0.498106477,-0.484774075,-0.405602954,0.443855265,857.032967,732.9304029,685.3846154,826.4102564,1227.728938,0.114807,-0.013977,1.007629,5.764618,-3.820648,-1.398163,1.0,1.0,1.0,1.0,1.0,90.0,1
1.145382313,1.259806361,1.499777783,1.028498627,0.579180105,0.385371367,0.095482837,0.563648717,1.01612719,0.639111765,0.422930158,1.087799023,0.769419042,0.078601757,0.289268515,0.732379973,0.50389256,-0.420104025,-0.403966691,0.477105338,856.6300366,797.3992674,784.1025641,824.7985348,1012.967033,0.112183,-0.016296,1.003418,5.816956,-3.611298,-1.42807,1.0,1.0,1.0,1.0,1.0,90.0,1
1.263194767,1.701282095,1.98522931,1.215090773,0.240408261,0.129260815,-0.015684053,0.404291788,0.913870604,0.501991836,0.274465832,1.002598251,0.685347972,0.058045051,0.222881714,0.63355361,0.437452765,-0.494233272,-0.462965401,0.487945295,783.6996337,815.1282051,756.7032967,768.7912088,833.2600733,0.107971,-0.013428,1.000427,4.680481,-4.777679,-4.059906,1.0,1.0,1.0,1.0,1.0,90.0,1
1.269204484,1.731028084,2.050496654,1.265009228,0.200606921,0.279136845,0.025913791,0.381169644,0.413001932,0.401696287,0.198155662,0.593536022,0.647782349,0.114272426,0.191743558,0.534203196,0.519741532,-0.415450148,-0.364131312,0.497203975,796.5934066,791.3553114,794.981685,782.0879121,1168.901099,0.108459,-0.021729,1.00415,5.211334,-4.276733,-6.355286,1.0,1.0,1.0,1.0,1.0,90.0,1
1.184499712,1.656653706,1.960427883,1.111197459,0.475894523,0.401133654,0.285951475,0.451213051,0.730946107,0.562371792,0.462253237,0.912608877,0.808952046,0.226513056,0.137277731,0.648144451,0.442277242,-0.390191755,-0.321014093,0.479704967,819.96337,805.8608059,791.3553114,809.0842491,1129.010989,0.115173,-0.019836,1.005859,5.293579,-3.20755,-2.198181,1.0,1.0,1.0,1.0,1.0,90.0,1
1.073470463,1.254095676,1.631348841,0.878443318,0.681700096,0.527905359,0.376811038,0.558339778,0.75000444,0.628583497,0.493823878,0.912608877,0.848603187,0.284124409,0.128311388,0.659044406,0.441008456,-0.314410667,-0.372766826,0.481017041,726.4835165,811.0989011,789.7435897,755.8974359,489.96337,0.112183,-0.017395,1.001221,5.31601,-3.37204,-2.056122,1.0,1.0,1.0,1.0,1.0,90.0,1
0.978509713,0.668097743,1.250711437,0.674801992,0.679694336,0.489480852,0.338039311,0.520298522,0.759551821,0.625861771,0.480048584,0.896905597,0.846416317,0.247918683,0.106908794,0.690679496,0.349577633,-0.313352587,-0.403295631,0.444861298,806.6666667,807.8754579,779.2673993,785.3113553,968.2417582,0.111877,-0.023438,1.007874,5.585175,-4.067383,-2.325287,1.0,1.0,1.0,1.0,1.0,90.0,1
1.008893286,0.779234297,1.011919846,0.621861483,0.852475432,0.438256026,0.261686588,0.746439991,0.961032455,0.581243014,0.515085283,0.995335026,0.817344771,0.116658972,0.057653999,0.768003484,0.400317214,-0.368334943,-0.46241703,0.530249792,786.5201465,780.0732601,799.8168498,774.029304,537.5091575,0.109619,-0.017334,1.00647,6.729126,-3.693542,0.553284,1.0,1.0,1.0,1.0,1.0,90.0,1
1.069588829,1.000687375,0.844881413,0.84883769,0.742751068,0.532046278,0.434362997,0.708720717,0.929514931,0.648494194,0.437906286,0.955617952,0.81639814,0.135651635,0.118672716,0.842770452,0.517701883,-0.488640335,-0.268667211,0.685727182,753.0769231,799.8168498,780.4761905,759.5238095,437.5824176,0.108154,-0.013184,1.009155,5.540314,-3.252411,-1.854248,1.0,1.0,1.0,1.0,1.0,90.0,1
1.157624069,1.006854499,0.653340252,0.955231412,0.711739365,0.487787483,0.465370223,0.759865082,0.927565726,0.639877429,0.437906286,0.955617952,0.848800546,0.14748752,0.119957419,0.890172118,0.509821911,-0.407950288,-0.300498994,0.726004238,762.3443223,784.9084249,789.7435897,770.8058608,786.1172161,0.111267,-0.016235,1.004333,5.480499,-4.07486,-1.495361,1.0,1.0,1.0,1.0,1.0,90.0,1
1.016037254,0.86301368,0.539541309,0.883019743,0.309379758,0.411066941,0.397223689,0.447838932,0.97374842,0.745420035,0.45659565,0.757544928,0.808822042,0.191738455,0.161145204,0.775367856,0.456686651,-0.407185225,-0.265995027,0.636068082,794.1758242,790.5494505,782.4908425,781.2820513,662.8205128,0.11322,-0.018066,1.002991,6.213226,-4.306641,1.80191,1.0,1.0,1.0,1.0,1.0,90.0,1
0.773071947,0.806157083,0.448128477,0.660412761,0.375463302,0.407396205,0.270908828,0.294583889,1.071484479,0.755217769,0.428912176,0.789579894,0.740025451,0.11145549,0.176527713,0.753464311,0.4691728,-0.377168195,-0.431767413,0.598763713,760.3296703,791.3553114,764.3589744,756.7032967,295.3479853,0.120117,-0.012207,1.006042,5.36087,-4.463654,-5.099182,1.0,1.0,1.0,1.0,1.0,85.0,1
0.584897825,0.874937917,0.681496399,0.382045623,0.690540011,0.535522843,0.303549186,0.299290909,1.071484479,0.747900566,0.435612787,0.778401381,0.685869944,0.17648044,0.155564294,0.689379534,0.519847808,-0.451810697,-0.485083076,0.581375967,762.3443223,779.6703297,775.2380952,762.7472527,581.025641,0.137573,-0.009949,1.00592,5.71228,-3.611298,-8.074951,1.0,1.0,1.0,1.0,1.0,85.0,1
0.698586294,1.000613805,0.96688253,0.354173243,0.779857111,0.695507205,0.509993592,0.378616953,1.071212231,0.75536352,0.455290455,0.799780568,0.6114289,0.181015998,0.168497124,0.696304504,0.546391915,-0.418014984,-0.553110007,0.683538278,847.3626374,738.5714286,678.5347985,840.1098901,796.1904762,0.136169,-0.015137,1.004211,5.682373,-3.865509,-2.168274,1.0,1.0,1.0,1.0,1.0,85.0,1
1.180364719,1.397117985,1.745870186,1.178531974,0.685814122,0.544908989,0.359550879,0.30217504,0.550820702,0.464264461,0.351895817,0.686034889,0.497283861,0.119656627,0.082431314,0.571923805,0.439931238,-0.383665464,-0.518924384,0.561932329,803.4432234,793.3699634,783.6996337,813.9194139,395.2747253,0.12793,-0.016418,0.999146,5.615082,-4.687958,-2.452393,1.0,1.0,1.0,1.0,1.0,85.0,1
1.365377954,1.876737506,2.216009673,1.3958955,0.422886394,0.50099704,0.556551959,0.200576313,0.58685612,0.455051616,0.414999669,0.648199614,0.5793923,0.042325911,0.153413962,0.544564345,0.446682577,-0.406822551,-0.363606343,0.540349892,778.0586081,840.1098901,864.6886447,790.1465201,414.6153846,0.135803,-0.018738,1.003113,5.667419,-5.450592,2.205658,1.0,1.0,1.0,1.0,1.0,85.0,1
1.36515829,1.899084604,2.353402775,1.408839241,0.295791574,0.685626749,0.631931784,0.137916479,1.08871184,0.461044319,0.637120718,0.636949559,0.706818684,0.161922824,0.309462423,0.634497664,0.421322563,-0.397863868,-0.317777358,0.555942986,813.5164835,806.2637363,837.2893773,828.021978,987.985348,0.134155,-0.017639,1.004883,6.026306,-4.687958,1.158905,1.0,1.0,1.0,1.0,1.0,85.0,1
1.283888464,1.850328612,2.345838995,1.306393112,0.476670185,0.761341998,0.743777171,0.317897584,1.391714393,0.470668764,0.758756429,0.749498794,0.86384222,0.365552073,0.439890838,0.694022284,0.460670355,-0.393542471,-0.298877368,0.611748817,796.5934066,785.7142857,790.952381,804.6520147,455.7142857,0.130554,-0.01593,0.999268,5.540314,-5.054321,-1.816864,1.0,1.0,1.0,1.0,1.0,85.0,1
0.973177824,1.41220714,2.266569849,0.891185938,0.581961754,0.89515534,0.798171507,0.388027056,1.391714393,0.711380256,0.758756429,0.741337631,0.951850338,0.50647897,0.546688716,0.7595543,0.435890739,-0.250458958,-0.321682976,0.69197525,796.996337,797.3992674,771.6117216,784.5054945,1246.666667,0.142517,-0.012817,1.005554,6.280518,-4.575806,-1.958923,1.0,1.0,1.0,1.0,1.0,85.0,1
1.05957558,1.203924618,1.794750009,1.033091181,0.612682221,0.698484495,0.613858539,0.469972858,1.390443093,0.696601525,0.743518657,0.739137901,0.928109476,0.439052072,0.485973805,0.738570562,0.457946796,-0.252576618,-0.435478234,0.541602531,806.2637363,789.7435897,774.8351648,806.2637363,1226.923077,0.148376,-0.009399,1.002258,6.04126,-3.955231,-2.183228,1.0,1.0,1.0,1.0,1.0,85.0,1
1.204175461,1.029709622,0.019219839,1.1093946,1.053810167,0.565789943,-0.013509894,1.037564455,1.000280268,0.640355608,0.316271748,0.989435179,0.775771484,0.345945492,0.000791364,0.93695776,0.426979177,-0.284620924,-0.425311407,0.380421817,765.970696,793.3699634,765.5677656,749.047619,664.4322344,0.142822,-0.010376,1.00116,5.8992,-3.461761,-2.347717,1.0,1.0,1.0,1.0,1.0,85.0,1
1.320596121,0.867418762,1.602489854,1.275102512,0.964081796,0.148616168,-0.019365657,1.002568244,1.154568731,0.361901219,0.32613119,1.159964507,0.867745203,0.202268407,-0.020826392,0.947913866,0.386512835,-0.405505064,-0.433322283,0.310690463,811.5018315,756.3003663,738.974359,833.6630037,403.7362637,0.088135,-0.016235,1.000977,4.710388,-3.22998,-0.822449,1.0,1.0,1.0,1.0,1.0,85.0,1
1.59022807,1.649703608,2.284751706,1.629539903,0.981601635,0.134516433,0.144925317,1.025769323,1.203138041,0.36737128,0.459172546,1.20688234,0.891498125,0.278400797,0.146367344,0.94482352,0.382318026,-0.308648149,-0.295238257,0.35760064,849.3772894,868.3150183,931.1721612,853.003663,1243.846154,0.092468,-0.019104,1.006897,5.637512,-2.220612,-2.437439,1.0,1.0,1.0,1.0,1.0,85.0,1
1.60935047,2.063250138,2.566291721,1.679469844,0.767597909,0.243628032,0.508213675,0.840047269,1.168468444,0.378455821,0.388409357,1.180419433,0.815234625,0.213596051,0.278880624,0.829347653,0.332745873,-0.251067812,-0.272199796,0.31686622,816.3369963,828.021978,840.1098901,811.5018315,826.4102564,0.094177,-0.014709,1.008362,5.749664,-3.820648,-2.400055,1.0,1.0,1.0,1.0,1.0,85.0,1
1.54395651,2.072039712,2.597053401,1.625870092,0.634223789,0.384699103,0.637308094,0.650096431,1.143900559,0.37710173,0.357367169,1.14615093,0.668456256,0.162011595,0.332248007,0.691871003,0.419178504,-0.286863231,-0.203212132,0.396311873,770.4029304,816.7399267,815.9340659,771.6117216,884.029304,0.096863,-0.019775,1.007629,5.600128,-5.36087,-1.831818,1.0,1.0,1.0,1.0,1.0,85.0,1
1.104637773,1.921857183,2.376695222,1.188489369,0.278695531,0.449931151,0.706485002,0.191655596,0.539419264,0.273568445,0.328349133,0.341383141,0.48338291,-0.026071448,0.289564947,0.658967756,0.360196397,-0.416944403,-0.278300851,0.410951034,821.1721612,795.7875458,795.7875458,805.8608059,1440.47619,0.107788,-0.015137,1.007507,5.473022,-4.732819,-2.564545,1.0,1.0,1.0,1.0,1.0,85.0,1
0.928185689,1.281358051,1.91100132,0.948677008,0.258063169,0.492821385,0.614913171,0.167433983,0.278739758,0.240809684,0.379467875,0.332617193,0.532436196,-0.034605914,0.224750659,0.740711313,0.37618108,-0.472398349,-0.255585854,0.50014285,828.021978,774.4322344,778.8644689,827.6190476,815.1282051,0.113403,-0.018982,1.004395,5.615082,-5.966492,-1.764526,1.0,1.0,1.0,1.0,1.0,85.0,1
0.869240332,1.271262381,1.294467244,0.928842425,0.213098241,0.453598716,0.602134445,0.108971961,0.087251921,0.032589894,0.365836352,0.29485845,0.528812755,-0.225706506,0.231635467,0.848702406,0.140975835,-0.440181388,-0.303558363,0.532819485,765.5677656,793.7728938,739.7802198,780.4761905,307.4358974,0.11908,-0.019287,1.008118,5.420685,-3.416901,-2.385101,1.0,1.0,1.0,1.0,1.0,85.0,1
0.871746979,1.218782467,1.301150809,0.853897378,0.218449265,0.358430138,0.482003627,-0.00052147,-0.1538746,-0.01541475,0.398789856,0.230965397,0.567594373,-0.170673588,0.169412067,0.842294098,0.079604425,-0.290766044,-0.343071452,0.61760983,842.5274725,748.6446886,664.8351648,845.3479853,1267.216117,0.112915,-0.014099,1.006409,5.398254,-3.431854,-1.525269,1.0,1.0,1.0,1.0,1.0,85.0,1
1.085599194,1.037581907,1.943364158,1.032563741,0.253172413,-0.051249993,0.289172327,0.279207419,0.35942286,-0.219078276,0.188983163,0.226866878,0.563782818,-0.087999176,0.013911202,0.424901371,0.089132778,-0.406028924,-0.36494371,0.526296207,829.6336996,813.5164835,880.0,848.5714286,1249.89011,0.119629,-0.020996,1.011902,5.540314,-4.26178,-2.168274,1.0,1.0,1.0,1.0,1.0,85.0,1
1.144237426,1.476418727,2.468478169,1.087362982,0.243074015,-0.04961563,0.373326762,0.182626298,0.604438696,0.099747299,0.504279869,0.548398532,0.547885261,-0.01421695,0.159834775,0.341571309,0.201798175,-0.455730477,-0.301551342,0.448980313,755.0915751,802.2344322,903.3699634,800.2197802,355.3846154,0.114624,-0.01355,1.003418,5.682373,-4.4487,-3.416901,1.0,1.0,1.0,1.0,1.0,85.0,1
1.10273631,1.443538115,2.47398576,1.082496067,0.422187032,0.249859825,0.273216085,0.329451965,1.158738796,0.46800875,0.82211274,1.175235429,0.895482325,0.148627997,0.268734819,0.536373032,0.282701864,-0.423159908,-0.25950601,0.475564307,811.5018315,790.5494505,816.7399267,815.9340659,1166.886447,0.120361,-0.017273,1.004944,5.846863,-4.015045,-2.347717,1.0,1.0,1.0,1.0,1.0,90.0,1
1.085338493,1.498954833,2.450525589,1.094775669,0.523416415,0.546878777,0.292151774,0.456105949,1.216382928,0.661277221,0.831916439,1.23053183,1.01339783,0.420870988,0.391476486,0.759361263,0.453243866,-0.336141785,-0.196693572,0.466924338,801.4285714,785.3113553,816.3369963,794.1758242,890.0732601,0.127625,-0.015137,1.006836,5.652466,-4.344025,-2.257996,1.0,1.0,1.0,1.0,1.0,90.0,1
0.977995786,1.217669096,2.007478139,0.989367188,0.550299146,0.574194144,0.197026198,0.505726281,1.217508498,0.680936062,0.885110381,1.23053183,1.055093968,0.437321668,0.351969098,0.861804631,0.430708763,-0.321865398,-0.149880179,0.425412674,783.6996337,801.8315018,778.0586081,779.2673993,326.7765568,0.12915,-0.013489,1.00885,6.362762,-4.329071,-2.758942,1.0,1.0,1.0,1.0,1.0,90.0,1
1.144529413,1.309137251,1.542330785,0.930183081,0.552954058,0.64393282,0.470066168,0.367238825,1.150074985,0.711672632,0.920929357,1.143668069,0.876076845,0.416534964,0.248455512,0.867113175,0.467489268,-0.21913063,-0.132092658,0.494737203,828.4249084,789.7435897,770.0,808.2783883,1277.289377,0.129639,-0.023071,1.011841,5.405731,-5.630035,-2.400055,1.0,1.0,1.0,1.0,1.0,90.0,1
1.09717112,1.180005584,1.198320739,0.715473181,0.47048832,0.49891192,0.459578853,0.121498424,1.00429427,0.583483901,0.732151207,0.778167984,0.680243051,0.153504428,0.104879607,0.759855774,0.352538713,-0.219089429,-0.187029914,0.489624518,805.8608059,789.7435897,742.6007326,798.2051282,979.1208791,0.056152,-0.023621,1.001526,3.603821,4.403839,-4.157104,1.0,1.0,1.0,1.0,1.0,90.0,1
1.104081849,1.119175398,1.28503663,0.900074828,0.511717688,0.446272369,0.424671847,0.608754261,1.025529229,0.562702169,0.731299711,1.034095694,0.682113295,0.131171999,0.060060167,0.744554225,0.55293852,-0.213168892,-0.288582578,0.516398607,735.3479853,788.5347985,755.4945055,767.5824176,280.03663,0.071106,-0.050903,1.002014,6.534729,-9.188995,-3.91037,1.0,1.0,1.0,1.0,1.0,90.0,1
1.544135144,1.53895113,1.522004215,1.529214671,1.350230077,1.262022514,1.303906695,1.341797317,1.22569198,0.808131637,1.187748385,1.233829585,0.640306293,0.040287027,0.821611461,0.768470358,0.319878026,-0.20654307,0.185815828,0.279640372,757.1062271,771.6117216,781.2820513,742.1978022,517.3626374,-0.244324,0.030457,1.007263,3.753357,-7.716064,-1.05423,1.0,2.0,1.0,1.0,2.0,60.0,1
1.544135144,1.502452489,1.522004215,1.529214671,1.350230077,1.178978277,1.303906695,1.341797317,1.22569198,0.836343539,1.187748385,1.233829585,0.640306293,0.130698396,0.821611461,0.768470358,0.319878026,-0.23425071,0.185815828,0.279640372,761.1355311,817.5457875,763.1501832,722.8571429,634.6153846,-0.207275,0.072388,0.998657,2.811279,-2.512207,0.859833,1.0,2.0,1.0,1.0,2.0,50.0,1
1.297272659,1.542448016,1.102642171,1.529214671,0.860242949,1.023667683,0.995452098,1.341797317,0.635880975,0.818996001,0.605934326,1.233829585,0.533013585,0.211832764,0.404974247,0.768470358,0.13601602,-0.316161197,-0.242925588,0.279640372,767.985348,788.5347985,790.5494505,810.6959707,1313.553114,-0.213745,0.09314,0.992615,9.682465,-3.386993,-4.82254,1.0,2.0,1.0,1.0,2.0,50.0,1
1.030083541,1.447591925,1.522875241,1.073184838,0.846929116,0.982492426,0.93646069,0.63172147,0.841995548,0.828957319,1.153416826,0.910226361,0.470957252,0.206528859,0.394676646,0.77357742,0.149693972,-0.39597873,-0.182676595,0.647303588,780.0732601,801.8315018,736.5567766,780.4761905,519.7802198,-0.205261,0.043152,0.998718,3.117828,-4.792633,-5.069275,1.0,1.0,1.0,1.0,1.0,50.0,1
0.900266771,1.300665549,1.690843153,0.963827411,0.763633376,0.855670926,0.933944067,0.711388092,0.895890842,0.81797976,1.366951762,1.160649918,0.482359486,0.126674952,0.424893291,0.691119922,0.038583217,-0.533805239,-0.164864945,0.565291142,748.6446886,785.3113553,817.9487179,794.981685,812.7106227,-0.213257,0.043274,0.984985,0.411224,0.18692,5.615082,1.0,1.0,1.0,1.0,1.0,50.0,1
0.462502218,0.961757956,1.878806335,0.746656741,0.707535244,0.62687159,0.909478584,0.680830222,0.895890842,0.832398732,1.366951762,1.160649918,0.45916657,-0.00817621,0.43547313,0.665109149,0.016023343,-0.490621761,-0.113682103,0.538908691,761.5384615,782.4908425,775.6410256,754.6886447,739.3772894,-0.222229,0.080505,0.991272,4.187012,-3.319702,-3.521576,1.0,1.0,1.0,1.0,1.0,50.0,1
0.579231103,0.958915233,2.005914633,0.802796936,0.510434508,0.464045649,0.88559361,0.827086542,0.758778317,0.666070566,1.366951762,1.129505718,0.545321635,-0.02501895,0.512799134,0.530784499,-0.251053126,-0.302708925,-0.072897995,0.450843104,621.3186813,795.7875458,816.7399267,648.3150183,912.6373626,-0.218323,0.064758,0.945984,4.538422,-2.601929,-2.213135,1.0,1.0,1.0,1.0,1.0,50.0,1
0.579231103,1.042529798,1.570985697,0.802796936,0.510434508,0.666279915,0.907502686,0.827086542,0.758778317,0.55816674,0.429696099,1.129505718,0.545321635,-0.042009463,0.127997674,0.530784499,-0.251053126,-0.179785849,-0.217249472,0.450843104,800.2197802,790.1465201,788.1318681,845.7509158,939.2307692,-0.21228,0.057556,1.00769,6.482391,-6.616974,1.42807,1.0,1.0,1.0,1.0,1.0,50.0,1
0.579231103,0.972199198,1.58041083,0.802796936,0.510434508,0.654191361,0.818612664,0.827086542,0.758778317,0.499749016,0.601901406,1.129505718,0.545321635,-0.021044004,0.164518384,0.530784499,-0.251053126,-0.181658003,-0.194330063,0.450843104,757.9120879,797.8021978,787.7289377,749.8534799,560.4761905,-0.238159,0.064697,0.967957,7.409515,2.183228,-2.444916,1.0,1.0,1.0,1.0,1.0,50.0,1
