TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Mellow,Concentration,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,emotion
18:25.5,0.9941348,1.0792385,1.2855538,1.4656885,0.16663842,0.16287842,0.598314,0.9947167,0.7524895,-0.10668687,0.23109953,0.7561391,0.4850598,0.09392889,0.06692121,0.9107047,0.22820269,-0.2962467,-0.64052504,0.273043,803.44324,699.4872,700.696,794.9817,916.26373,0,20.000036,-0.089782715,-0.394042969,0.957580566,-11.13296509,-28.65859985,5.316009521,1,2,2,1,2,60,neutral
18:26.0,2.9663765,1.0792385,1.2855538,1.4656885,2.011244,0.16287842,0.598314,0.9947167,2.4646935,-0.10668687,0.23109953,0.7561391,1.574027,0.09392889,0.06692121,0.9107047,0.97612846,-0.2962467,-0.64052504,0.273043,838.49817,1483.5897,991.2088,822.7839,740.58606,0,14.000037,0.421875,-0.336120605,0.924804688,13.89938354,-62.16964722,-3.78326416,1,1,2,4,1,60,neutral
18:26.5,3.0313673,1.0792385,1.2855538,1.4656885,2.0761993,0.16287842,0.598314,0.9947167,2.4646935,-0.10668687,0.23109953,0.7561391,1.6292316,0.09392889,0.06692121,0.9107047,1.0207924,-0.2962467,-0.64052504,0.273043,772.4176,0,987.1795,760.32965,598.3516,0,6.0000386,0.573974609,-0.237182617,0.83984375,20.73318481,-12.65823364,4.501037598,1,1,2,4,1,60,neutral
18:27.1,3.2069933,1.0792385,1.2855538,1.4656885,2.251135,0.16287842,0.598314,0.9947167,2.4646935,-0.10668687,0.23109953,0.7561391,1.799992,0.09392889,0.06692121,0.9107047,1.1821048,-0.2962467,-0.64052504,0.273043,793.36993,610.4396,1241.0256,782.49084,949.304,0,0,0.522705078,0.002868652,0.903442383,16.92749023,-7.686157227,6.714172363,1,1,2,4,1,60,neutral
18:27.6,3.2069933,1.0792385,1.2855538,1.4656885,2.251135,0.16287842,0.598314,0.9947167,2.4646935,-0.10668687,0.23109953,0.7561391,1.799992,0.09392889,0.06692121,0.9107047,1.1821048,-0.2962467,-0.64052504,0.273043,821.1722,798.20514,1017.3993,829.6337,795.78754,0,0,0.541381836,-0.016967773,0.833190918,6.026306152,-8.381500244,26.65481567,1,1,2,2,1,60,neutral
18:28.2,1.3282617,1.0792385,1.2855538,1.4656885,1.138922,0.16287842,0.598314,0.9947167,1.0816505,-0.10668687,0.23109953,0.7561391,0.63025665,0.09392889,0.06692121,0.9107047,0.19078101,-0.2962467,-0.64052504,0.273043,815.9341,791.3553,924.7253,799.011,969.45056,0,0,0.550109863,0.023254395,0.846984863,7.581481934,-3.7159729,-0.575714111,1,1,1,1,1,60,neutral
18:28.7,1.3282617,1.0792385,1.2855538,1.4656885,1.138922,0.16287842,0.598314,0.9947167,1.0816505,-0.10668687,0.23109953,0.7561391,0.63025665,0.09392889,0.06692121,0.9107047,0.19078101,-0.2962467,-0.64052504,0.273043,809.89014,805.05493,904.57874,803.8461,903.36993,0,0,0.53527832,0.047973633,0.841796875,9.144134521,-3.065490723,-3.364562988,1,1,1,1,1,60,neutral
18:29.2,1.3282617,1.0792385,1.2855538,1.4656885,1.138922,0.16287842,0.598314,0.9947167,1.0816505,-0.10668687,0.23109953,0.7561391,0.63025665,0.09392889,0.06692121,0.9107047,0.19078101,-0.2962467,-0.64052504,0.273043,808.68134,715.6044,803.0403,788.93774,788.93774,0,0,0.521179199,0.092529297,0.853820801,2.609405518,-4.859924316,-8.426361084,1,1,1,1,1,60,neutral
18:29.7,1.3113879,1.0792385,1.2855538,1.4656885,0.8102007,0.16287842,0.598314,0.9947167,0.78352153,-0.10668687,0.23109953,0.7561391,0.43685406,0.09392889,0.06692121,0.9107047,0.021250196,-0.2962467,-0.64052504,0.273043,812.3077,748.6447,747.03296,827.2161,799.011,0,0,0.510864258,0.101257324,0.842224121,-13.66760254,-3.89541626,-19.51446533,1,1,1,1,1,60,neutral
18:30.2,1.3287058,1.0792385,1.2855538,1.4656885,0.775279,0.16287842,0.598314,0.9947167,0.78352153,-0.10668687,0.23109953,0.7561391,0.392271,0.09392889,0.06692121,0.9107047,0.026873728,-0.2962467,-0.64052504,0.273043,789.7436,770.40295,921.0989,778.86444,877.5824,0,0,0.571716309,-0.005554199,0.811523438,-5.338439941,-12.87506104,-4.575805664,1,1,1,1,1,60,neutral
18:30.7,1.3697257,1.0792385,1.2855538,1.4656885,0.79600275,0.16287842,0.598314,0.9947167,0.88085973,-0.10668687,0.23109953,0.7561391,0.33907738,0.09392889,0.06692121,0.9107047,0.05025835,-0.2962467,-0.64052504,0.273043,794.57874,717.2161,794.57874,786.9231,855.42126,0,0,0.573852539,0.02947998,0.817382813,1.95892334,-0.373840332,-4.69543457,1,1,1,1,1,60,neutral
18:31.3,1.4282211,1.0792385,1.2855538,1.1375747,0.8047636,0.16287842,0.598314,0.6241734,0.8951606,-0.10668687,0.23109953,0.6377831,0.54089856,0.09392889,0.06692121,0.54300493,0.056825016,-0.2962467,-0.64052504,0.05882544,794.9817,763.95605,806.26373,795.38464,987.5824,0,0,0.511779785,0.056274414,0.859558105,1.652374268,7.080535889,-9.749755859,1,1,1,1,1,60,neutral
18:31.8,1.3347094,1.0792385,1.2855538,1.1354133,0.76807433,0.16287842,0.598314,0.6535769,0.9497823,-0.10668687,0.23109953,0.7914927,0.61324644,0.09392889,0.06692121,0.55561566,0.09872241,-0.2962467,-0.64052504,0.11185938,813.91943,792.1612,821.5751,810.696,871.13556,0,0,0.364440918,0.096191406,0.903015137,8.403930664,20.89767456,-39.76165771,1,1,1,1,1,60,neutral
18:32.3,1.3347094,1.0792385,1.2855538,1.1354133,0.76807433,0.16287842,0.598314,0.6535769,0.9497823,-0.10668687,0.23109953,0.7914927,0.61324644,0.09392889,0.06692121,0.55561566,0.09872241,-0.2962467,-0.64052504,0.11185938,757.9121,754.2857,842.52747,797.8022,760.32965,0,0,0.111633301,0.184448242,0.959411621,-5.772094727,11.33483887,-14.53491211,1,1,1,1,1,60,neutral
18:32.8,1.2793654,1.0792385,1.2855538,1.1144747,0.620743,0.16287842,0.598314,0.6375412,0.70670015,-0.10668687,0.23109953,0.7706221,0.6597462,0.09392889,0.06692121,0.5513405,0.07086616,-0.2962467,-0.64052504,0.15434167,861.8681,1057.6923,815.5311,863.47986,700.696,0,0,0.029052734,0.096618652,0.996337891,-6.280517578,-13.21899414,14.46762085,1,1,1,1,1,60,neutral
18:33.3,1.2793654,1.0792385,1.2855538,1.1326962,0.620743,0.16287842,0.598314,0.6877355,0.70670015,-0.10668687,0.23109953,0.7706221,0.6597462,0.09392889,0.06692121,0.570881,0.07086616,-0.2962467,-0.64052504,0.17016844,813.1135,275.20148,772.8205,800.2198,805.8608,0,0,0.041320801,0.02722168,1.004638672,0.613098145,1.330871582,13.80966187,1,1,1,1,1,60,neutral
18:33.9,1.2793654,1.0792385,1.2855538,1.1326962,0.620743,0.16287842,0.598314,0.6877355,0.70670015,-0.10668687,0.23109953,0.7706221,0.6597462,0.09392889,0.06692121,0.570881,0.07086616,-0.2962467,-0.64052504,0.17016844,793.36993,866.30035,794.17584,783.69965,777.25275,0,0,-0.038574219,0.008972168,0.986083984,8.217010498,-7.798309326,4.396362305,1,1,1,1,1,60,neutral
18:34.4,1.2793654,1.0792385,1.2855538,1.3041921,0.620743,0.16287842,0.598314,1.117412,0.70670015,-0.10668687,0.23109953,1.3859056,0.6597462,0.09392889,0.06692121,0.7939354,0.07086616,-0.2962467,-0.64052504,0.3016493,780.87915,812.3077,769.59705,810.696,790.14655,0,0,-0.014648438,0.086730957,0.993286133,8.142242432,0.95703125,-0.127105713,1,1,1,1,1,60,neutral
18:34.9,1.1466067,1.0792385,1.2855538,1.168269,0.9855018,0.16287842,0.598314,0.93675417,1.4150168,-0.10668687,0.23109953,1.3859056,0.93198425,0.09392889,0.06692121,0.64628565,0.44933656,-0.2962467,-0.64052504,0.16880381,789.7436,873.95605,809.4872,828.4249,938.8278,4,0,-0.049499512,0.163757324,0.993774414,10.5796814,-0.343933105,-9.323577881,1,1,1,1,1,60,neutral
18:35.4,1.0800879,1.0792385,1.2855538,1.1463872,0.93693274,0.16287842,0.598314,0.88687974,1.4150168,-0.10668687,0.23109953,1.3859056,0.94479764,0.09392889,0.06692121,0.6675917,0.4637516,-0.2962467,-0.64052504,0.17591,787.326,971.06226,819.5604,799.011,725.6777,11.999999,0,-0.001037598,0.166503906,0.982666016,1.502838135,-4.299163818,5.65246582,1,1,1,1,1,60,neutral
18:36.0,0.78379935,1.0792385,1.2855538,0.9057546,0.45835248,0.16287842,0.598314,0.872467,0.64900017,-0.10668687,0.23109953,0.81276315,0.7870478,0.09392889,0.06692121,0.5538588,0.66847736,-0.2962467,-0.64052504,0.038267285,807.47253,937.619,805.4579,795.78754,1067.7656,6,9.999999,-0.002319336,0.159484863,0.986999512,4.553375244,-6.220703125,-2.459869385,1,1,1,1,1,60,neutral
18:36.5,0.853836,1.0792385,1.2855538,0.8413451,0.4700799,0.16287842,0.598314,0.8914627,0.64900017,-0.10668687,0.23109953,0.81943196,0.80967414,0.09392889,0.06692121,0.6299501,0.7277535,-0.2962467,-0.64052504,0.1431628,801.4286,936.0073,795.78754,810.696,1006.52014,0,15.999998,0.01953125,0.159545898,0.983520508,3.229980469,-4.755249023,-1.480407715,1,1,1,1,1,60,neutral
18:37.0,0.92669183,1.0792385,0.46914595,0.692267,0.43644166,0.16287842,0.087327965,0.94153404,0.56576544,-0.10668687,0.08940909,0.9063517,0.759554,0.09392889,-0.157997,0.61802125,0.75920194,-0.2962467,-0.19029105,0.19439757,803.44324,881.6117,808.68134,795.78754,665.64105,0,25.999996,-0.006652832,0.165161133,0.973693848,4.867401123,-1.667327881,3.424377441,1,1,1,1,1,60,neutral
18:37.6,0.8909066,1.0792385,0.69505185,0.4861435,0.60326463,0.16287842,0.26874325,0.8918981,0.9934333,-0.10668687,0.18521944,0.93277025,0.84177125,0.09392889,-0.1750224,0.58142287,0.7647901,-0.2962467,-0.1597532,0.22053997,799.41394,507.28937,770.80585,819.9634,606.4103,0,36,-0.032104492,0.176452637,0.995666504,4.78515625,0.246734619,-0.86730957,1,1,4,1,1,60,neutral
18:38.1,0.842095,1.0792385,0.69505185,0.5051949,0.87989825,0.16287842,0.26874325,0.94771975,1.088104,-0.10668687,0.18521944,0.835377,0.8588634,0.09392889,-0.1750224,0.4936189,0.76610744,-0.2962467,-0.1597532,0.20428644,793.36993,725.6777,761.13556,780.07324,769.19415,0,44.000008,0.008666992,0.09161377,0.966918945,-1.644897461,-10.0189209,2.272949219,1,1,2,1,1,60,neutral
18:38.6,0.8425505,1.0792385,0.84290713,0.95154685,0.9537205,0.16287842,0.3963197,0.9602842,1.088104,-0.10668687,0.120285094,1.0254902,0.89161235,0.09392889,-0.19274254,0.64174634,0.79663825,-0.2962467,-0.13122231,0.6334864,820.3663,719.6337,774.43225,797.3993,805.8608,0,56,0.026428223,0.233093262,0.978515625,9.749755859,-7.738494873,-4.545898438,1,1,2,1,1,60,neutral
18:39.1,0.8274001,1.0792385,0.84290713,1.0502126,1.1452919,0.16287842,0.3963197,0.66799587,1.0689483,-0.10668687,0.120285094,1.0900847,0.84045994,0.09392889,-0.19274254,0.8371645,0.77116,-0.2962467,-0.13122231,0.7357935,743.4066,0,5.2380953,769.59705,699.4872,0,63.999992,0.04107666,0.255432129,0.986022949,7.020721436,-2.056121826,-4.209442139,1,1,2,1,1,60,neutral
18:39.6,0.8274001,1.0792385,0.84290713,1.0502126,1.1452919,0.16287842,0.3963197,0.66799587,1.0689483,-0.10668687,0.120285094,1.0900847,0.84045994,0.09392889,-0.19274254,0.8371645,0.77116,-0.2962467,-0.13122231,0.7357935,815.12823,736.55676,1624.6154,788.5348,999.67035,0,75.999985,0.110656738,0.229553223,0.977416992,7.835693359,-8.904876709,-9.712371826,1,1,4,1,1,60,neutral
18:40.1,0.8274001,1.0792385,0.84290713,1.0573027,1.1452919,0.16287842,0.3963197,0.60342866,1.0689483,-0.10668687,0.120285094,0.9955876,0.84045994,0.09392889,-0.19274254,0.8609722,0.77116,-0.2962467,-0.13122231,0.6564559,801.02563,801.4286,929.5604,807.0696,666.4469,0,85.99997,0.08001709,0.277099609,0.958618164,5.203857422,-0.904693604,-5.487976074,1,1,2,4,1,60,neutral
18:40.7,0.8274001,1.0792385,0.84290713,1.0573027,1.1452919,0.16287842,0.3963197,0.60342866,1.0689483,-0.10668687,0.120285094,0.9955876,0.84045994,0.09392889,-0.19274254,0.8609722,0.77116,-0.2962467,-0.13122231,0.6564559,789.7436,806.26373,901.3553,802.23444,668.46155,0,95.99996,0.037841797,0.282836914,0.961120605,3.050537109,3.177642822,-7.596435547,1,1,2,1,1,60,neutral
18:41.2,0.8274001,1.0792385,0.84290713,1.0573027,1.1452919,0.16287842,0.3963197,0.60342866,1.0689483,-0.10668687,0.120285094,0.9955876,0.84045994,0.09392889,-0.19274254,0.8609722,0.77116,-0.2962467,-0.13122231,0.6564559,801.8315,871.53845,822.7839,777.6557,830.4396,0,100,-0.008544922,0.269470215,0.963439941,1.9140625,-4.231872559,-0.411224365,1,1,2,1,1,60,neutral
18:41.7,1.2937442,1.0792385,0.84290713,0.92895657,0.90296155,0.16287842,0.3963197,0.69284135,0.71808666,-0.10668687,0.120285094,0.44705826,0.8899152,0.09392889,-0.19274254,0.6656011,0.55961066,-0.2962467,-0.13122231,0.14283566,799.41394,841.7216,832.4542,788.1319,758.315,0,100,0.031921387,0.226257324,0.972106934,-2.773895264,-10.16098022,5.727233887,1,1,2,1,1,60,neutral
18:42.2,1.2292094,1.0792385,0.84290713,1.0673382,0.7982671,0.16287842,0.3963197,0.79086447,0.71808666,-0.10668687,0.120285094,1.0636309,0.8594457,0.09392889,-0.19274254,0.6986517,0.553522,-0.2962467,-0.13122231,0.18302003,796.5934,823.9927,689.011,793.7729,863.8828,0,100,0.069702148,0.155090332,1.004699707,-0.620574951,-0.755157471,-3.080444336,1,1,1,1,1,60,neutral
18:42.8,1.1255013,1.0792385,0.84290713,1.1161364,0.7410071,0.16287842,0.3963197,0.970906,1.1590905,-0.10668687,0.120285094,1.2669778,0.7556607,0.09392889,-0.19274254,0.81022185,0.45950538,-0.2962467,-0.13122231,0.20162562,779.67035,819.9634,817.1429,788.1319,855.0183,0,92.00001,0.083251953,0.197509766,0.968200684,13.85452271,0.239257813,-2.743988037,1,1,1,1,1,60,neutral
18:43.3,1.1425363,1.0792385,0.84290713,1.1749107,0.72437817,0.16287842,0.3963197,1.1728919,1.1590905,-0.10668687,0.120285094,1.2667452,0.78290004,0.09392889,-0.19274254,0.9283534,0.46400288,-0.2962467,-0.13122231,0.18518962,833.2601,897.326,824.7985,819.9634,727.6923,0,80.000015,0.092346191,0.217346191,0.972473145,4.441223145,-6.101074219,-0.859832764,1,1,1,1,1,60,neutral
18:43.8,1.1425363,1.0792385,0.84290713,1.1852185,0.72437817,0.16287842,0.3963197,1.171557,1.1590905,-0.10668687,0.120285094,1.2667452,0.78290004,0.09392889,-0.19274254,0.94603056,0.46400288,-0.2962467,-0.13122231,0.19599676,848.97437,900.54944,750.65936,832.8571,584.65204,0,72.00003,0.092346191,0.234680176,0.970458984,3.596343994,-3.110351563,-0.86730957,1,1,1,1,1,60,neutral
18:44.4,1.1425363,1.0792385,0.84290713,1.1852185,0.72437817,0.16287842,0.3963197,1.171557,1.1590905,-0.10668687,0.120285094,1.2667452,0.78290004,0.09392889,-0.19274254,0.94603056,0.46400288,-0.2962467,-0.13122231,0.19599676,763.5531,836.8865,780.87915,786.52014,898.1319,0,64.00003,0.086669922,0.232116699,0.967102051,4.560852051,-2.519683838,-1.600036621,1,1,1,1,1,60,neutral
18:44.9,1.1425363,1.0792385,0.84290713,1.1115344,0.72437817,0.16287842,0.3963197,1.0669509,1.1590905,-0.10668687,0.120285094,1.0428965,0.78290004,0.09392889,-0.19274254,0.61079985,0.46400288,-0.2962467,-0.13122231,0.4467679,794.57874,990.80585,1334.5055,786.9231,728.49817,0,56.000042,-0.024169922,0.284973145,0.92401123,12.11990356,10.37780762,-18.97613525,1,1,1,1,1,60,neutral
18:45.4,1.1425363,1.0792385,0.84290713,1.1115344,0.72437817,0.16287842,0.3963197,1.0669509,1.1590905,-0.10668687,0.120285094,1.0428965,0.78290004,0.09392889,-0.19274254,0.61079985,0.46400288,-0.2962467,-0.13122231,0.4467679,839.304,1269.6337,0,822.381,776.4469,0,56.000042,-0.227844238,0.406799316,0.894775391,-1.241149902,-2.519683838,-9.331054688,1,1,1,1,1,60,neutral
18:45.9,1.1425363,1.0792385,0.84290713,1.1115344,0.72437817,0.16287842,0.3963197,1.0669509,1.1590905,-0.10668687,0.120285094,1.0428965,0.78290004,0.09392889,-0.19274254,0.61079985,0.46400288,-0.2962467,-0.13122231,0.4467679,785.7143,776.4469,1624.2124,791.75824,805.05493,0,56.000042,-0.002990723,0.246276855,0.959228516,-12.53112793,-9.787139893,21.00982666,1,1,1,4,1,60,neutral
18:46.4,1.1425363,1.0792385,0.84290713,1.1560936,0.72437817,0.16287842,0.3963197,1.1140435,1.1590905,-0.10668687,0.120285094,1.033665,0.78290004,0.09392889,-0.19274254,0.59367263,0.46400288,-0.2962467,-0.13122231,0.37736085,807.8755,855.82416,1132.6373,800.2198,740.58606,0,56.000042,0.041687012,0.198791504,0.979553223,4.007568359,-4.456176758,-0.97946167,1,1,1,4,1,60,neutral
18:47.0,1.1425363,1.0792385,0.84290713,1.1560936,0.72437817,0.16287842,0.3963197,1.1140435,1.1590905,-0.10668687,0.120285094,1.033665,0.78290004,0.09392889,-0.19274254,0.59367263,0.46400288,-0.2962467,-0.13122231,0.37736085,844.94507,730.10986,1006.52014,829.2308,681.3553,0,56.000042,0.048095703,0.186889648,0.973449707,4.239349365,-5.233764648,-1.330871582,1,1,1,4,1,60,neutral
18:47.5,1.0945656,1.0792385,0.84290713,0.58282435,0.9254124,0.16287842,0.3963197,0.77585566,0.9568439,-0.10668687,0.120285094,1.2731973,0.63184565,0.09392889,-0.19274254,0.7303445,0.7087771,-0.2962467,-0.13122231,0.5721757,767.98535,715.6044,543.5531,792.1612,810.293,0,62.00004,0.056945801,0.187438965,0.986206055,2.542114258,-3.828125,-1.465454102,1,1,1,2,1,60,neutral
18:48.0,1.2336614,1.0792385,0.84290713,0.8507741,0.9492974,0.16287842,0.3963197,0.8642861,0.9910351,-0.10668687,0.120285094,1.2884796,0.7819784,0.09392889,-0.19274254,0.8036977,0.7325698,-0.2962467,-0.13122231,0.72800434,780.4762,789.7436,824.7985,803.8461,721.2454,0,72.00003,0.063171387,0.216552734,0.977539063,5.024414063,-4.583282471,-2.115936279,1,1,1,1,1,60,neutral
18:48.6,1.5054333,1.0792385,0.84290713,1.0309608,1.0434179,0.16287842,0.3963197,0.9045834,1.1783054,-0.10668687,0.120285094,1.2949116,0.92406464,0.09392889,-0.19274254,0.8661059,0.71784633,-0.2962467,-0.13122231,0.75905967,791.75824,821.5751,817.1429,828.4249,869.92676,0,84.000015,0.084899902,0.251586914,0.977600098,4.388885498,-6.579589844,-0.403747559,1,1,1,1,1,60,neutral
18:49.1,1.6576817,1.0792385,0.84290713,1.2660348,1.0908661,0.16287842,0.3963197,0.9767919,1.0959781,-0.10668687,0.120285094,1.2142357,1.0725031,0.09392889,-0.19274254,0.8909513,0.6960703,-0.2962467,-0.13122231,0.838266,810.696,815.5311,848.1685,811.0989,680.9524,0,94.00001,0.068054199,0.196350098,0.961853027,3.835601807,-4.687957764,-3.80569458,1,1,1,1,1,60,neutral
18:49.6,1.5783337,1.0792385,0.84290713,1.1842469,0.91187316,0.16287842,0.3963197,0.47780085,1.1440809,-0.10668687,0.120285094,0.9799793,1.0132382,0.09392889,-0.19274254,0.8515658,0.7776432,-0.2962467,-0.13122231,0.54954773,790.14655,798.20514,803.8461,795.38464,649.5238,0,100,0.067687988,0.227111816,0.973876953,4.216918945,-4.770202637,-2.250518799,1,1,1,1,1,60,neutral
18:50.1,1.5783337,1.0792385,0.84290713,1.0701721,0.91187316,0.16287842,0.3963197,0.30729458,1.1440809,-0.10668687,0.120285094,0.7755373,1.0132382,0.09392889,-0.19274254,0.86375624,0.7776432,-0.2962467,-0.13122231,0.58907515,821.1722,801.8315,798.20514,814.7253,816.337,0,100,0.072265625,0.23815918,0.96673584,3.043060303,-2.766418457,0.171966553,1,1,1,1,1,60,neutral
18:50.7,1.5783337,1.3190337,1.4212343,1.0276612,0.91187316,0.30298892,0.5125094,0.3078866,1.1440809,0.4489935,0.66189146,0.7755373,1.0132382,-0.010279612,-0.004840764,0.8356288,0.7776432,-0.4945523,-0.1493554,0.59471494,813.91943,841.7216,841.31866,810.696,687.8022,0,100,0.052368164,0.233398438,0.970581055,2.676696777,-0.84487915,-3.282318115,1,1,1,1,1,60,neutral
18:51.2,0.90823025,1.1552529,1.4895065,0.7034735,1.0956401,0.60473794,0.58338445,0.6559112,0.65681267,0.4510705,0.3752362,0.56474483,0.8306536,-0.04062187,-0.046667527,0.67170525,0.8079358,-0.45946378,-0.21643017,0.4504426,800.6227,828.022,799.41394,800.2198,974.68866,0,100,0.049743652,0.232543945,0.968505859,4.388885498,-5.615081787,-4.067382813,1,1,1,1,1,60,neutral
18:51.7,1.0434245,0.95579255,1.4022542,0.9253001,0.9130964,0.5704359,0.8387582,0.69288135,0.836375,0.41598067,0.29959694,0.6981352,0.92920345,-0.0919559,-0.09319699,0.6234792,0.7211613,-0.4093416,-0.40071625,0.40332267,797.8022,821.5751,821.978,795.38464,785.31134,0,100,0.04107666,0.216308594,0.966003418,4.157104492,-3.947753906,-3.970184326,1,1,1,1,1,60,neutral
18:52.2,0.9756241,0.84257454,1.3939742,0.8756163,0.84388626,0.5933854,0.87899286,0.6526048,0.8671002,0.21220782,0.19531716,0.6849782,0.9337746,-0.08153951,-0.15144783,0.6036891,0.63373125,-0.3992169,-0.61063236,0.3295421,789.7436,828.022,849.3773,769.19415,741.79486,0,100,0.042785645,0.21661377,0.966430664,0.904693604,-2.527160645,-2.243041992,1,1,1,1,1,60,neutral
18:52.7,0.9880362,0.7724172,1.3696271,0.90107787,0.6647907,0.4426404,0.88065267,0.5910519,0.91847026,0.07459445,0.19531716,0.65443736,0.9518127,-0.10855741,-0.15709424,0.5544748,0.5528854,-0.37758237,-0.66273814,0.31250474,817.9487,809.0842,796.1905,819.15753,710.3663,0,100,0.024047852,0.210327148,0.979797363,1.839294434,-3.110351563,-1.04675293,1,1,1,1,1,60,neutral
18:53.3,0.77330106,0.5893081,1.3962048,0.6534398,0.69804066,0.21098566,0.7712855,0.44191182,0.90717125,0.04615872,-0.08500482,0.5514912,0.8882515,-0.1375884,-0.18241943,0.56031287,0.4948152,-0.4358784,-0.79686683,0.29306346,769.19415,792.96704,733.73627,792.96704,765.56775,0,100,0.027038574,0.199707031,0.974609375,3.656158447,-3.065490723,-0.964508057,1,1,1,1,1,60,neutral
18:53.8,0.7882023,1.0078765,1.3962048,0.65984887,0.80640316,0.67742074,0.7712855,0.5057397,0.79886895,-0.023119794,-0.08500482,0.47721377,0.8627938,-0.15292284,-0.18241943,0.48025954,0.5459643,-0.5704306,-0.79686683,0.2903412,810.696,784.90845,785.31134,797.3993,709.9634,0,100,0.044189453,0.215515137,0.974731445,4.314117432,-3.267364502,-1.181335449,1,1,1,1,1,60,neutral
18:54.4,0.7882023,1.0078765,1.3962048,0.65984887,0.80640316,0.67742074,0.7712855,0.5057397,0.79886895,-0.023119794,-0.08500482,0.47721377,0.8627938,-0.15292284,-0.18241943,0.48025954,0.5459643,-0.5704306,-0.79686683,0.2903412,828.022,738.5714,776.04395,811.50183,985.16486,0,100,0.03717041,0.221740723,0.976745605,2.474822998,-3.925323486,-0.882263184,1,1,1,1,1,60,neutral
18:54.9,1.0144931,1.0078765,1.3962048,0.65984887,0.36734357,0.67742074,0.7712855,0.5057397,0.54993635,-0.023119794,-0.08500482,0.47721377,0.6765396,-0.15292284,-0.18241943,0.48025954,0.39693385,-0.5704306,-0.79686683,0.2903412,808.2784,842.9304,805.8608,814.3223,654.7619,0,100,0.038879395,0.217651367,0.984130859,2.669219971,-6.003875732,-1.929016113,1,1,1,1,1,60,neutral
18:55.4,0.9974006,1.0078765,1.3962048,0.65984887,0.5159306,0.67742074,0.7712855,0.5057397,0.8913869,-0.023119794,-0.08500482,0.47721377,0.73235726,-0.15292284,-0.18241943,0.48025954,0.45158455,-0.5704306,-0.79686683,0.2903412,825.2015,840.9158,852.1978,802.6374,883.22345,0,100,0.040405273,0.230163574,0.983032227,6.220703125,-3.96270752,-0.897216797,1,1,1,1,1,60,neutral
